index,ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_Revenue,Response,Marital_Status_Binary,Kids,date,monto_gastado
1428,8418,65,2n Cycle,Single,38741.0,30-03-2014,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,11,0,0,2,March,61
281,10144,47,Graduation,Together,51369.0,25-10-2012,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,11,0,1,1,Oct,576
706,4472,53,PhD,Divorced,35682.0,27-06-2014,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,11,0,0,1,Jun,57
1699,4676,72,Master,Widow,73705.0,05-03-2014,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,11,0,0,2,March,1695
578,10242,57,PhD,Together,47472.0,16-09-2013,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,11,0,1,2,Sep,75
2216,736,40,Graduation,Together,28427.0,21-03-2013,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,11,0,1,1,March,52
1246,4136,31,Basic,Single,7500.0,03-12-2012,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,11,0,0,1,December,119
1800,2831,47,Graduation,Together,78416.0,27-06-2014,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,11,0,1,1,Jun,1179
1823,9166,55,Graduation,Married,63967.0,09-08-2013,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,11,0,1,1,Aug,882
118,5234,56,2n Cycle,Together,30753.0,11-07-2013,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,11,0,1,2,July,81
2234,8372,49,Graduation,Married,34421.0,01-07-2013,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,11,0,1,1,July,30
62,1012,71,Graduation,Single,61823.0,18-02-2013,26,523,7,134,37,14,169,4,8,2,10,7,0,0,0,0,0,0,11,0,0,1,Feb,884
2041,4974,53,Graduation,Single,83273.0,25-09-2012,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,11,0,0,3,Sep,1392
37,10755,47,2n Cycle,Married,23718.0,02-09-2013,76,6,3,14,15,7,36,3,3,1,2,7,0,0,0,0,0,0,11,0,1,1,Sep,81
1845,7872,48,PhD,Married,86836.0,12-09-2012,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,11,1,1,0,Sep,557
367,4432,47,Graduation,Divorced,31615.0,16-03-2013,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,11,0,0,1,March,51
1482,3102,42,2n Cycle,Together,19414.0,16-10-2013,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,11,0,1,1,Oct,32
39,2968,80,PhD,Divorced,48948.0,01-02-2013,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,11,1,0,0,Feb,902
547,4368,43,Graduation,Married,47850.0,03-12-2013,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,11,0,1,1,December,134
798,3749,50,Graduation,Together,73926.0,02-03-2013,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,11,0,1,0,March,1580
1436,8588,62,Graduation,Married,60544.0,25-08-2012,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,11,0,1,2,Aug,289
1698,10356,66,PhD,Divorced,41437.0,22-09-2012,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,11,0,0,2,Sep,32
2021,6214,41,Master,Married,43815.0,05-04-2013,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,11,0,1,1,Apr,79
1077,577,47,2n Cycle,Together,26907.0,20-08-2013,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,11,0,1,2,Aug,22
1779,2681,39,2n Cycle,Married,65370.0,01-08-2013,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,11,0,1,0,Aug,461
822,1,62,Graduation,Single,57091.0,15-06-2014,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,11,1,0,0,Jun,577
2100,1055,47,Master,Married,53204.0,20-03-2014,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,11,0,1,2,March,45
1723,4686,61,PhD,Widow,82571.0,02-04-2014,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,11,0,0,0,Apr,1686
752,7094,48,Graduation,Widow,58330.0,25-12-2013,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,11,0,0,1,December,1064
2069,1655,44,Graduation,Together,34350.0,19-10-2013,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,11,0,1,1,Oct,48
1667,7327,64,PhD,Married,36732.0,29-12-2013,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,11,0,1,2,December,47
989,453,67,PhD,Widow,35340.0,29-06-2014,1,27,0,12,0,1,5,2,2,0,3,5,0,0,0,0,0,0,11,0,0,2,Jun,45
1107,10065,53,2n Cycle,Married,15315.0,03-08-2013,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,11,0,1,0,Aug,64
356,2061,68,Graduation,Married,50737.0,11-05-2013,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,11,0,1,1,May,99
1598,7022,52,Graduation,Married,76445.0,28-09-2012,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,11,0,1,1,Sep,1410
759,6488,64,PhD,Married,38829.0,06-04-2014,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,11,0,1,1,Apr,99
959,9665,66,PhD,Divorced,54237.0,27-04-2013,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,11,0,0,1,Apr,361
420,5929,50,PhD,Married,37401.0,06-05-2014,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,11,0,1,1,May,48
2081,3117,68,Graduation,Single,51381.5,18-10-2013,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,11,0,0,1,Oct,450
1244,1291,45,PhD,Together,27683.0,04-08-2012,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,11,0,1,1,Aug,351
1227,7736,37,Graduation,Married,22518.0,22-10-2012,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,11,1,1,1,Oct,61
471,1581,43,Graduation,Married,37406.0,10-10-2013,18,2,0,8,2,2,3,1,1,0,2,8,0,0,0,0,0,0,11,1,1,1,Oct,17
1043,4998,61,Graduation,Together,76081.0,23-05-2014,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,11,0,1,0,May,1033
1114,11010,39,PhD,Single,16269.0,30-08-2013,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,11,0,0,1,Aug,44
1659,2781,42,Graduation,Single,72066.0,23-06-2014,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,11,1,0,0,Jun,1792
607,8477,67,Graduation,Divorced,26150.0,11-03-2013,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,11,0,0,3,March,28
1643,3829,44,Basic,Together,24594.0,10-12-2013,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,11,0,1,1,December,29
29,1966,58,PhD,Married,84618.0,22-11-2013,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,11,0,1,0,November,1672
1677,6347,44,Basic,Single,15862.0,27-06-2013,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,11,0,0,1,Jun,36
1540,6678,34,Graduation,Together,31928.0,28-03-2014,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,11,0,1,1,March,72
2163,7313,74,2n Cycle,Widow,74859.0,03-06-2013,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,11,0,0,0,Jun,1565
791,10446,66,PhD,Married,82017.0,07-11-2012,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,11,1,1,0,November,729
958,1523,50,Graduation,Married,59041.0,07-05-2014,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,11,0,1,2,May,96
1978,9289,44,Graduation,Married,36781.0,10-04-2014,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,11,1,1,1,Apr,63
2211,10469,42,Graduation,Together,88325.0,05-02-2014,42,519,71,860,93,27,53,1,6,2,9,2,0,0,0,0,0,0,11,0,1,0,Feb,1623
2136,271,54,Graduation,Widow,40590.0,02-10-2013,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,11,0,0,2,Oct,258
604,1177,57,Master,Together,49618.0,26-01-2013,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,11,0,1,2,Yan,129
644,1173,76,Master,Together,77632.0,10-03-2013,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,11,1,1,0,March,2252
271,5726,40,Master,Single,31788.0,20-03-2014,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,11,0,0,1,March,60
346,8553,58,Graduation,Married,44300.0,23-06-2013,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,11,0,1,2,Jun,42
24,1409,72,Graduation,Together,40689.0,18-03-2013,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,11,0,1,1,March,444
6,965,52,Graduation,Divorced,55635.0,13-11-2012,34,235,65,164,50,49,27,4,7,3,7,6,0,0,0,0,0,0,11,0,0,1,November,590
1361,1384,31,Basic,Married,17256.0,23-11-2013,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,11,0,1,1,November,62
1255,6653,53,PhD,Married,55158.0,30-07-2012,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,11,1,1,2,July,418
1807,3130,59,Graduation,Single,18701.0,04-06-2013,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,11,0,0,2,Jun,44
354,9365,47,PhD,Single,60000.0,22-12-2012,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,11,0,0,1,December,1277
1572,5350,32,Master,Single,90638.0,13-02-2014,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,11,1,0,0,Feb,2525
1207,3068,33,Graduation,Married,18351.0,29-10-2013,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,11,0,1,0,Oct,43
1143,8414,61,PhD,Single,33419.0,17-08-2013,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,11,0,0,1,Aug,86
377,4459,34,Graduation,Single,30279.0,30-12-2012,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,11,0,0,1,December,37
402,7617,49,Graduation,Single,42373.0,15-08-2013,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,11,0,0,2,Aug,163
1660,1165,65,PhD,Single,50729.0,02-05-2013,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,11,0,0,2,May,496
388,2066,74,Graduation,Together,38823.0,30-08-2012,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,11,0,1,1,Aug,114
1086,10914,53,Graduation,Single,24163.0,12-10-2013,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,11,0,0,2,Oct,17
1185,2292,38,Graduation,Single,22327.0,02-08-2013,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,11,0,0,1,Aug,24
1271,7488,60,Master,Single,64191.0,22-01-2013,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,11,0,0,1,Yan,825
975,10286,61,Graduation,Married,83715.0,03-02-2014,2,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,11,0,1,0,Feb,926
66,1386,56,Graduation,Together,32474.0,11-05-2014,0,10,0,1,0,0,0,1,1,0,2,7,0,0,0,0,0,0,11,0,1,2,May,11
163,10095,48,PhD,Divorced,74165.0,01-05-2013,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,11,0,0,0,May,1293
1037,67,51,Master,Single,46423.0,18-09-2013,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,11,0,0,2,Sep,92
582,5081,56,2n Cycle,Together,47821.0,20-10-2013,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,11,0,1,2,Oct,47
830,4887,47,PhD,Divorced,55412.0,22-11-2013,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,11,0,0,2,November,63
2131,3919,47,Master,Single,72309.0,11-03-2013,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,11,1,0,0,March,1931
983,3056,45,Graduation,Divorced,63693.0,14-10-2013,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,11,0,0,1,Oct,1150
416,6504,48,2n Cycle,Together,19789.0,20-11-2013,24,2,5,9,28,6,28,3,2,1,3,5,1,0,0,0,0,0,11,0,1,1,November,78
1441,1183,74,Master,Married,36408.0,21-09-2013,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,11,0,1,2,Sep,22
538,11096,71,2n Cycle,Together,57247.0,08-08-2013,50,99,4,32,37,54,6,2,2,1,7,2,0,0,0,0,0,0,11,0,1,1,Aug,232
1867,9467,39,Graduation,Single,34738.0,11-05-2014,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,11,0,0,1,May,20
1393,5289,48,2n Cycle,Single,41658.0,09-11-2012,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,11,0,0,2,November,72
320,1802,52,Graduation,Married,64795.0,17-01-2013,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,11,0,1,1,Yan,680
708,3336,75,PhD,Together,66375.0,21-11-2013,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,11,0,1,1,November,948
1573,8135,37,Master,Married,27161.0,28-10-2013,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0,11,0,1,1,Oct,52
599,3537,42,Graduation,Together,31089.0,17-08-2012,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,11,0,1,1,Aug,79
1820,2415,61,Graduation,Together,62568.0,07-04-2014,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,11,0,1,1,Apr,953
1523,10795,50,PhD,Married,37401.0,06-05-2014,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,11,0,1,1,May,48
1457,2157,51,Graduation,Together,26290.0,12-01-2013,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,11,0,1,2,Yan,77
779,10736,52,Graduation,Single,72258.0,12-09-2013,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,11,0,0,1,Sep,1525
9,5899,73,PhD,Together,5648.0,13-03-2014,68,28,0,6,1,1,13,1,1,0,0,20,1,0,0,0,0,0,11,0,1,2,March,49
252,10089,49,Graduation,Divorced,102692.0,05-04-2013,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,11,1,0,0,Apr,1112
1313,7143,68,2n Cycle,Together,74805.0,06-11-2013,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,11,0,1,1,November,820
11,387,47,Basic,Married,7500.0,13-11-2012,59,6,16,11,11,1,16,1,2,0,3,8,0,0,0,0,0,0,11,0,1,0,November,61
1604,11092,62,Graduation,Married,27116.0,02-03-2014,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,11,0,1,2,March,41
1268,5429,75,PhD,Married,45579.0,20-08-2013,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,11,0,1,1,Aug,183
559,3174,64,Graduation,Together,87771.0,22-05-2013,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,11,1,1,1,May,1957
1240,11086,39,Basic,Single,25707.0,18-01-2014,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,11,0,0,1,Yan,21
2102,1241,39,2n Cycle,Married,14796.0,17-09-2012,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,11,1,1,1,Sep,51
553,9460,60,Graduation,Married,22419.0,18-04-2013,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,11,0,1,0,Apr,162
2179,4541,68,Graduation,Together,38946.0,24-10-2013,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,11,0,1,1,Oct,257
1893,6892,55,Graduation,Divorced,61671.0,03-06-2014,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,11,0,0,1,Jun,732
872,3623,47,Graduation,Together,21675.0,11-06-2014,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,11,0,1,1,Jun,45
172,1349,53,Graduation,Married,50447.0,21-04-2014,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,11,0,1,2,Apr,148
1877,1399,65,Graduation,Married,72905.0,21-01-2014,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,11,0,1,0,Yan,1515
1521,8643,52,Graduation,Together,69930.0,26-05-2013,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,11,0,1,0,May,1662
1131,606,56,Graduation,Single,25930.0,10-10-2013,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,11,0,0,2,Oct,15
94,2230,53,PhD,Married,23626.0,24-05-2014,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,11,0,1,1,May,43
1552,8091,67,Graduation,Married,63943.0,02-09-2012,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,11,0,1,1,Sep,1106
463,7059,60,Graduation,Married,80124.0,26-06-2014,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,11,0,1,0,Jun,1495
202,8727,45,Graduation,Divorced,63693.0,14-10-2013,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,11,0,0,1,Oct,1150
1725,2634,44,Master,Single,16653.0,18-04-2014,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,11,1,0,1,Apr,69
540,3665,46,2n Cycle,Together,25315.0,07-11-2013,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,11,0,1,1,November,54
1030,5204,52,Graduation,Together,74538.0,29-06-2013,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,11,1,1,0,Jun,1461
350,2579,66,Graduation,Married,71113.0,17-12-2013,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,11,0,1,1,December,835
1984,1406,48,Graduation,Single,53201.0,12-02-2013,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,11,0,0,2,Feb,415
2057,1071,47,PhD,Divorced,70179.0,21-07-2013,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,11,0,0,1,July,1034
1737,5796,60,Graduation,Married,77437.0,26-11-2013,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,11,0,1,0,November,1125
1898,4619,78,PhD,Single,113734.0,28-05-2014,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,11,0,0,0,May,277
2023,7861,71,Master,Married,77027.0,05-02-2014,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,11,0,1,1,Feb,1175
439,456,37,2n Cycle,Married,7500.0,07-02-2013,96,1,11,5,4,6,9,2,2,0,3,8,0,0,0,0,0,0,11,0,1,1,Feb,36
1605,5062,60,PhD,Married,54072.0,27-07-2013,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,11,0,1,2,July,39
1408,8783,73,Graduation,Married,57045.0,08-09-2012,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,11,0,1,1,Sep,454
1729,3828,72,Graduation,Married,71107.0,17-02-2013,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,11,0,1,1,Feb,1327
615,3083,49,Graduation,Married,45837.0,26-07-2013,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,11,0,1,2,July,373
1187,9855,71,PhD,Single,62000.0,25-08-2013,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,11,0,0,1,Aug,1020
889,2930,45,Master,Single,68092.0,16-12-2013,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,11,0,0,0,December,1281
898,7037,49,PhD,Married,37087.0,11-08-2013,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,11,0,1,1,Aug,401
1036,10613,65,PhD,Together,37334.0,26-02-2014,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,11,0,1,2,Feb,62
1968,8537,74,Graduation,Widow,72643.0,27-02-2013,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,11,1,0,0,Feb,1429
710,1940,37,Graduation,Married,25252.0,12-07-2013,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,11,0,1,1,July,18
1372,10258,58,Master,Single,35791.0,06-05-2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,11,0,0,3,May,35
595,4992,48,Master,Together,17459.0,19-09-2013,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,11,1,1,1,Sep,69
1608,4480,50,Master,Married,60432.0,09-03-2014,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,11,0,1,1,March,401
1530,6050,48,2n Cycle,Married,57036.0,11-12-2012,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,11,0,1,1,December,1513
1780,5150,44,Basic,Single,20194.0,17-12-2012,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,11,0,0,1,December,47
1129,4756,71,2n Cycle,Divorced,63998.0,20-12-2013,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,11,1,0,0,December,1168
885,4597,53,PhD,Together,82072.0,02-07-2013,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,11,0,1,0,July,2018
938,3673,52,Graduation,Single,55239.0,14-07-2013,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,11,0,0,1,July,779
1035,9503,43,Graduation,Single,28071.0,29-08-2012,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,11,0,0,0,Aug,313
884,5830,51,PhD,Single,86857.0,12-09-2012,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,11,1,0,0,Sep,2114
1803,4168,57,Graduation,Single,37070.0,20-03-2013,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,11,1,0,2,March,433
1327,839,48,PhD,Married,45503.0,25-09-2013,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,11,0,1,1,Sep,170
2170,9362,58,Graduation,Single,69263.0,05-03-2014,14,492,5,32,13,5,21,1,9,1,7,6,0,1,0,0,0,0,11,0,0,1,March,568
212,6927,55,PhD,Married,44377.0,05-10-2012,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,11,0,1,2,Oct,264
1311,8427,67,Master,Single,64857.0,23-11-2012,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,11,0,0,0,November,1540
231,5341,61,2n Cycle,Divorced,81975.0,05-01-2013,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,11,0,0,1,Yan,1588
421,3129,40,Graduation,Married,30096.0,22-05-2014,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,11,0,1,1,May,45
906,10150,62,Graduation,Single,86429.0,21-11-2013,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,11,1,0,0,November,1449
618,8650,45,Graduation,Widow,54162.0,18-03-2013,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,11,0,0,2,March,42
1371,9140,63,2n Cycle,Together,50523.0,25-12-2013,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,11,0,1,2,December,91
1547,5636,60,Graduation,Single,30983.0,09-11-2012,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,11,1,0,0,November,167
1515,2853,43,Graduation,Single,51766.0,11-03-2014,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,11,0,0,1,March,275
1846,9931,60,PhD,Married,4023.0,23-06-2014,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,11,0,1,2,Jun,9
1025,8911,56,PhD,Married,56320.0,08-04-2013,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,11,0,1,1,Apr,702
686,9826,51,PhD,Single,86857.0,12-09-2012,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,11,1,0,0,Sep,2114
1595,1041,50,PhD,Single,48432.0,18-10-2012,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,11,1,0,1,Oct,424
1208,8955,66,PhD,Together,40451.0,16-02-2014,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,11,0,1,2,Feb,49
1707,1045,58,Graduation,Together,52117.0,16-08-2012,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,11,0,1,1,Aug,279
1975,10311,54,Graduation,Married,4428.0,05-10-2013,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,11,0,1,1,Oct,359
484,9286,63,Master,Together,83151.0,10-10-2012,93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,11,0,1,0,Oct,747
2086,2802,31,2n Cycle,Married,87000.0,15-12-2012,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,11,0,1,0,December,961
1901,10779,40,Graduation,Single,22148.0,13-04-2014,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,11,0,0,0,Apr,49
831,8560,31,Graduation,Single,48789.0,10-09-2012,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,11,0,0,0,Sep,680
1406,5491,72,Master,Together,47352.0,11-04-2013,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,11,0,1,1,Apr,319
1112,10022,50,PhD,Single,54466.0,09-02-2014,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,11,0,0,2,Feb,16
404,2552,68,PhD,Single,55521.0,22-10-2013,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,0,11,1,0,3,Oct,446
232,1606,52,Graduation,Together,38590.0,15-05-2013,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,11,0,1,1,May,22
802,236,72,Graduation,Married,34838.0,19-01-2013,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,11,0,1,2,Yan,170
905,11074,46,Graduation,Single,85072.0,09-04-2014,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,11,0,0,0,Apr,1423
612,6682,50,Basic,Married,18978.0,11-12-2012,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,11,0,1,1,December,37
605,7141,37,Master,Single,21888.0,29-12-2012,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,11,1,0,1,December,213
