ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_Revenue,Response,Marital_Status_Binary,Kids,date,monto_gastado
6281,57,Graduation,Divorced,55686.0,14-02-2013,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,11,0,0,1,Feb,982
4338,40,Graduation,Single,39062.0,25-03-2014,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,11,0,0,1,March,44
2452,52,Graduation,Together,34600.0,01-01-2013,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,11,1,1,2,Yan,318
9507,48,Graduation,Married,40794.0,07-04-2013,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,11,0,1,1,Apr,434
8360,52,2n Cycle,Married,54690.0,07-11-2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,11,0,1,2,November,198
10311,54,Graduation,Married,4428.0,05-10-2013,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,11,0,1,1,Oct,359
5117,60,2n Cycle,Married,32632.0,02-08-2012,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,11,0,1,0,Aug,576
4867,55,PhD,Single,38236.0,20-09-2013,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,11,0,0,2,Sep,88
9289,44,Graduation,Married,36781.0,10-04-2014,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,11,1,1,1,Apr,63
10913,39,Master,Single,31385.0,05-12-2012,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,11,1,0,1,December,27
3032,39,Graduation,Married,24570.0,27-02-2013,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,11,0,1,1,Feb,193
8524,49,PhD,Divorced,25509.0,18-09-2012,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,11,1,0,1,Sep,101
3334,72,Graduation,Married,94642.0,12-02-2014,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,11,0,1,0,Feb,2211
4470,61,Master,Married,58646.0,10-06-2013,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,11,0,1,1,Jun,140
1406,48,Graduation,Single,53201.0,12-02-2013,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,11,0,0,2,Feb,415
8619,66,Graduation,Together,21994.0,24-12-2012,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,11,0,1,1,December,22
10821,45,Graduation,Married,57113.0,06-02-2013,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,11,0,1,2,Feb,263
4552,32,Graduation,Married,51373.0,22-06-2013,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,11,0,1,0,Jun,393
898,37,Graduation,Married,23477.0,21-10-2013,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,11,0,1,1,Oct,147
9797,67,Graduation,Married,58116.0,13-04-2014,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,11,0,1,1,Apr,443
10949,60,PhD,Divorced,72968.0,16-12-2013,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,11,1,0,0,December,1958
8212,52,Master,Married,39791.0,28-03-2013,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,11,0,1,1,March,174
6248,76,Master,Single,91712.0,17-10-2013,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,11,1,0,0,Oct,2217
10164,65,Graduation,Single,94472.0,03-04-2014,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,11,0,0,1,Apr,1691
4547,63,Graduation,Together,13672.0,17-04-2013,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,11,0,1,2,Apr,25
6815,43,2n Cycle,Married,96547.0,23-05-2014,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,11,1,1,0,May,809
4122,48,Graduation,Married,79205.0,29-08-2012,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,11,1,1,0,Aug,895
10841,48,PhD,Together,56559.0,25-12-2012,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,11,0,1,1,December,484
5370,50,PhD,Married,32644.0,16-01-2013,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,11,0,1,1,Yan,413
176,43,2n Cycle,Single,67506.0,02-01-2014,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,11,0,0,1,Yan,331
4860,53,Graduation,Single,24206.0,08-03-2013,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,11,0,0,1,March,25
10757,56,PhD,Divorced,28420.0,24-12-2013,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,11,0,0,1,December,13
4023,53,Graduation,Married,22979.0,06-09-2012,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,11,1,1,1,Sep,115
6679,57,Graduation,Single,33279.0,12-06-2014,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,11,0,0,0,Jun,16
9923,51,Master,Single,46423.0,18-09-2013,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,11,0,0,2,Sep,92
7181,46,Graduation,Married,30368.0,07-11-2013,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,11,0,1,1,November,52
3599,53,Graduation,Married,63684.0,26-11-2012,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,11,0,1,1,November,1464
405,59,Graduation,Divorced,41638.0,13-02-2013,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,11,0,0,1,Feb,441
6870,64,PhD,Divorced,68805.0,17-09-2013,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,11,0,0,1,Sep,283
832,57,PhD,Together,65814.0,02-03-2014,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,11,0,1,1,March,747
2002,65,Graduation,Divorced,71964.0,20-05-2013,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,11,0,0,0,May,1870
3657,37,Graduation,Single,39146.0,14-02-2013,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,11,0,0,1,Feb,165
500,46,Graduation,Together,96876.0,06-08-2013,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,11,1,1,0,Aug,1941
1951,42,Basic,Married,34445.0,27-01-2013,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,11,0,1,0,Yan,839
3262,65,Graduation,Single,68281.0,07-08-2012,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,11,1,0,0,Aug,1655
4102,48,2n Cycle,Married,37284.0,29-03-2013,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,11,0,1,2,March,23
7042,40,Graduation,Married,36790.0,01-03-2013,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,11,1,1,0,March,66
10598,56,Graduation,Together,27943.0,15-04-2013,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,11,0,1,2,Apr,37
255,72,Graduation,Divorced,22263.0,30-03-2014,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,11,0,0,2,March,21
2375,51,Graduation,Together,30261.0,25-09-2012,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,11,0,1,3,Sep,22
9829,45,Graduation,Together,28587.0,12-02-2014,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,11,0,1,1,Feb,78
6214,41,Master,Married,43815.0,05-04-2013,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,11,0,1,1,Apr,79
4954,67,Graduation,Married,48195.0,21-01-2014,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,11,0,1,2,Yan,265
7861,71,Master,Married,77027.0,05-02-2014,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,11,0,1,1,Feb,1175
4837,58,PhD,Married,71322.0,16-02-2013,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,11,0,1,1,Feb,1305
9423,44,Master,Married,32765.0,23-02-2014,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,11,0,1,1,Feb,46
4198,58,Graduation,Together,29672.0,12-03-2013,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,11,0,1,2,March,25
153,70,Graduation,Divorced,23272.0,17-10-2013,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,11,0,0,0,Oct,46
9323,74,Master,Together,49912.0,07-09-2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,11,1,1,1,Sep,874
10001,38,2n Cycle,Together,7500.0,01-08-2012,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,11,0,1,1,Aug,100
3945,76,PhD,Widow,68117.0,10-03-2013,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,11,1,0,1,March,930
3799,68,Graduation,Married,67225.0,26-11-2013,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,11,0,1,1,November,868
8625,47,Graduation,Married,17649.0,12-11-2013,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,11,0,1,1,November,45
3491,48,Graduation,Together,55914.0,29-04-2013,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,11,0,1,1,Apr,1260
983,39,Graduation,Married,40059.0,28-09-2013,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,11,0,1,1,Sep,414
9119,73,Graduation,Together,60905.0,05-12-2013,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,11,0,1,1,December,392
4786,46,Graduation,Married,75330.0,04-10-2012,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,11,0,1,2,Oct,1109
5872,72,Graduation,Single,60689.0,01-06-2013,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,11,0,0,1,Jun,639
6568,39,Graduation,Married,38680.0,28-03-2013,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,11,0,1,1,March,79
5628,41,Graduation,Together,61416.0,08-02-2013,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,11,0,1,0,Feb,1665
5631,32,Graduation,Single,49767.0,02-05-2013,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,11,0,0,0,May,692
4974,53,Graduation,Single,83273.0,25-09-2012,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,11,0,0,3,Sep,1392
8416,42,Graduation,Married,29009.0,29-11-2013,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,11,0,1,1,November,44
5454,44,Master,Married,45057.0,01-12-2013,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,11,0,1,1,December,50
4095,52,Graduation,Married,37150.0,11-09-2012,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,11,0,1,1,Sep,467
5474,53,Graduation,Single,43020.0,30-11-2013,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,11,0,0,1,November,223
4268,64,Graduation,Married,53154.0,09-06-2014,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,11,0,1,1,Jun,158
10701,50,Graduation,Married,65308.0,11-09-2013,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,11,0,1,0,Sep,1211
3507,53,Graduation,Single,76467.0,17-08-2012,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,11,1,0,1,Aug,1575
2079,76,2n Cycle,Married,81044.0,27-12-2013,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,11,0,1,0,December,1208
626,72,Graduation,Married,32871.0,09-03-2013,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,11,0,1,2,March,43
4426,48,Graduation,Single,55801.0,22-09-2013,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,11,0,0,2,Sep,527
2591,64,Graduation,Widow,76320.0,22-06-2014,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,11,0,0,1,Jun,932
10509,68,Master,Single,36927.0,02-06-2014,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,11,0,0,2,Jun,71
6382,70,Graduation,Together,48794.0,26-06-2014,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,11,0,1,2,Jun,54
6673,58,Graduation,Single,23478.0,19-03-2013,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,11,0,0,0,March,129
7441,50,Graduation,Divorced,71128.0,06-10-2012,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,11,0,0,1,Oct,1615
1071,47,PhD,Divorced,70179.0,21-07-2013,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,11,0,0,1,July,1034
10061,73,Graduation,Married,59462.0,05-01-2013,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,11,0,1,1,Yan,1088
7187,54,Master,Together,51381.5,18-05-2013,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,11,0,1,2,May,721
8775,54,Graduation,Together,38361.0,27-12-2013,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,11,0,1,1,December,137
1612,42,PhD,Single,51381.5,31-05-2013,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,11,0,0,1,May,47
2345,41,PhD,Together,70038.0,25-10-2013,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,11,0,1,0,Oct,1244
322,45,Graduation,Together,42554.0,12-01-2013,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,11,0,1,2,Yan,41
10897,49,Graduation,Married,67445.0,12-08-2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,11,0,1,1,Aug,1174
123,72,Graduation,Widow,67046.0,06-01-2013,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,11,0,0,1,Yan,993
6103,75,Graduation,Married,42192.0,06-09-2013,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,11,0,1,0,Sep,100
7899,71,PhD,Married,77610.0,29-10-2012,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,11,0,1,1,Oct,1680
10500,39,Graduation,Married,31761.0,05-04-2014,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,11,0,1,1,Apr,98
1655,44,Graduation,Together,34350.0,19-10-2013,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,11,0,1,1,Oct,48
2406,74,Graduation,Together,54591.0,05-08-2013,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,11,0,1,1,Aug,519
2712,67,Graduation,Married,71866.0,25-12-2013,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,11,0,1,1,December,715
5517,54,Graduation,Married,25293.0,15-09-2013,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,11,0,1,1,Sep,37
10643,36,PhD,Single,42000.0,10-01-2013,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,11,1,0,0,Yan,653
2254,40,Graduation,Married,69520.0,07-07-2013,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,11,0,1,0,July,1455
10281,53,Graduation,Divorced,64713.0,07-02-2014,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,11,1,0,1,Feb,602
6958,46,Master,Married,27889.0,05-07-2013,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,11,0,1,1,July,26
954,63,Basic,Widow,22123.0,27-03-2014,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,11,0,0,0,March,102
5079,52,Graduation,Married,51381.5,03-03-2013,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,11,0,1,2,March,97
10339,69,Master,Together,51381.5,23-06-2013,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,11,0,1,1,Jun,207
4643,50,Graduation,Married,27803.0,26-08-2012,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,11,0,1,1,Aug,176
3117,68,Graduation,Single,51381.5,18-10-2013,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,11,0,0,1,Oct,450
6497,63,Graduation,Married,51651.0,07-11-2012,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,11,0,1,1,November,433
5396,35,Graduation,Married,68487.0,13-01-2013,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,11,0,1,0,Yan,1366
5250,80,Master,Widow,51381.5,30-10-2013,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,11,1,0,0,Oct,1564
1052,54,Graduation,Married,56796.0,16-02-2013,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,11,0,1,1,Feb,1001
2802,31,2n Cycle,Married,87000.0,15-12-2012,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,11,0,1,0,December,961
6343,64,Graduation,Married,79823.0,31-03-2014,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,11,0,1,1,March,1518
6507,43,Graduation,Single,30828.0,04-10-2013,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,11,0,0,1,Oct,56
7901,52,Master,Married,34109.0,06-11-2013,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,11,0,1,1,November,22
4865,49,Master,Divorced,53367.0,31-08-2013,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,11,1,0,2,Aug,400
2686,54,Basic,Together,22390.0,21-10-2013,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,11,0,1,0,Oct,26
3107,47,Graduation,Together,71322.0,02-05-2014,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,11,0,1,1,May,350
7734,30,Graduation,Absurd,79244.0,19-12-2012,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,11,1,0,0,December,1216
1146,74,Master,Together,49912.0,07-09-2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,11,1,1,1,Sep,874
11031,73,PhD,Married,48699.0,21-05-2013,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,11,0,1,2,May,40
7428,48,Graduation,Together,80144.0,30-09-2013,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,11,0,1,0,Sep,1367
975,67,Graduation,Single,54252.0,28-05-2013,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,11,0,0,2,May,264
1103,47,Master,Married,81929.0,29-09-2012,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,11,1,1,1,Sep,2053
3422,48,Graduation,Married,76068.0,29-11-2012,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,11,0,1,1,November,1376
1055,47,Master,Married,53204.0,20-03-2014,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,11,0,1,2,March,45
6544,74,PhD,Together,67911.0,22-05-2014,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,11,0,1,1,May,976
1241,39,2n Cycle,Married,14796.0,17-09-2012,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,11,1,1,1,Sep,51
2909,49,PhD,Married,78128.0,19-02-2014,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,11,0,1,1,Feb,1264
5802,51,Basic,Married,14188.0,28-02-2013,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,11,0,1,0,Feb,75
1407,37,Basic,Married,20425.0,29-10-2012,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,11,0,1,1,Oct,57
6183,61,Master,Married,58646.0,10-06-2013,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,11,0,1,1,Jun,140
340,53,Graduation,Divorced,72967.0,15-12-2012,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,11,1,0,1,December,497
5991,74,Master,Married,48150.0,08-06-2013,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,11,0,1,1,Jun,266
3104,62,Graduation,Single,82332.0,17-09-2012,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,11,1,0,0,Sep,2006
9729,68,Graduation,Widow,58275.0,02-06-2013,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,11,0,0,2,Jun,615
1008,42,PhD,Together,44953.0,21-12-2012,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,11,0,1,0,December,1021
11091,70,Graduation,Together,34587.0,16-05-2014,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,11,0,1,2,May,22
3969,49,Master,Together,43018.0,01-11-2013,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,11,0,1,1,November,133
1916,69,Master,Married,45736.0,24-07-2013,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,11,0,1,1,July,437
9907,54,Master,Together,66476.0,04-12-2013,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,11,0,1,1,December,1013
87,42,2n Cycle,Married,27733.0,26-08-2013,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,11,0,1,1,Aug,57
8659,71,PhD,Together,69805.0,21-01-2014,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,11,0,1,1,Yan,1038
6262,61,Master,Single,72217.0,10-04-2013,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,11,0,0,0,Apr,1573
6147,52,Graduation,Divorced,25818.0,18-10-2012,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,11,0,0,1,Oct,28
8832,47,Master,Together,37509.0,12-09-2012,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,11,0,1,1,Sep,123
10067,47,2n Cycle,Together,25176.0,10-08-2013,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,11,0,1,2,Aug,13
7532,43,Graduation,Married,43586.0,30-08-2012,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,11,0,1,1,Aug,132
4915,67,2n Cycle,Married,53230.0,03-08-2012,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,11,0,1,1,Aug,732
2115,66,Graduation,Together,50116.0,20-06-2014,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,11,0,1,2,Jun,66
2088,51,Graduation,Together,84906.0,04-10-2013,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,11,0,1,0,Oct,1631
2493,57,Graduation,Married,61286.0,02-08-2013,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,11,0,1,1,Aug,608
6292,37,PhD,Married,82333.0,30-03-2013,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,11,1,1,0,March,1822
1631,58,PhD,Together,65220.0,03-09-2012,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,11,1,1,0,Sep,1282
10104,49,Graduation,Together,33590.0,03-11-2013,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,11,0,1,3,November,8
3006,47,Graduation,Divorced,30992.0,22-04-2013,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,11,0,0,1,Apr,43
3919,47,Master,Single,72309.0,11-03-2013,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,11,1,0,0,March,1931
11181,74,PhD,Married,156924.0,29-08-2013,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,Aug,8
642,43,Basic,Married,16005.0,14-08-2012,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,11,0,1,1,Aug,103
4369,66,Master,Absurd,65487.0,10-01-2014,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,11,0,0,0,Yan,1169
10127,58,Graduation,Married,58692.0,06-04-2014,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,11,0,1,1,Apr,395
271,54,Graduation,Widow,40590.0,02-10-2013,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,11,0,0,2,Oct,258
4973,53,Graduation,Single,20587.0,11-05-2014,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,11,0,0,1,May,25
2948,69,Master,Divorced,62637.0,01-03-2014,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,11,0,0,1,March,185
2715,57,Master,Divorced,29435.0,06-08-2012,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,11,1,0,2,Aug,180
10432,49,Graduation,Divorced,19346.0,30-01-2014,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,11,0,0,1,Yan,22
9216,52,Graduation,Married,35788.0,23-01-2014,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,11,0,1,2,Yan,44
7124,55,Graduation,Divorced,36997.0,01-02-2013,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,11,0,0,2,Feb,94
9727,66,Graduation,Married,23539.0,28-02-2014,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,11,0,1,0,Feb,81
5136,50,Graduation,Single,65333.0,17-01-2014,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,11,0,0,1,Yan,798
9790,66,Graduation,Single,78499.0,23-11-2013,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,11,1,0,0,November,1334
1818,52,PhD,Together,29732.0,25-03-2014,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,11,0,1,1,March,38
1100,63,Master,Together,41275.0,24-03-2014,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,11,0,1,3,March,61
7873,50,PhD,Together,63516.0,06-07-2013,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,11,0,1,2,July,300
10609,61,PhD,Married,42769.0,12-10-2013,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,11,0,1,1,Oct,88
6950,65,Master,Married,49572.0,15-12-2013,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,11,0,1,2,December,54
7233,51,Graduation,Married,69209.0,17-09-2012,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,11,0,1,0,Sep,1782
9481,47,Graduation,Married,17148.0,28-01-2014,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,11,0,1,1,Yan,68
7699,54,Graduation,Widow,40590.0,02-10-2013,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,11,0,0,2,Oct,258
2711,47,Master,Together,30560.0,27-06-2013,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,11,0,1,1,Jun,31
